Time,Ay,Bk_Stat,GearStat,Pitch,Roll,Roll_E,Roll_L1,Roll_L2,Roll_R1,Roll_R2,Rot_L1,Rot_L2,Rot_R1,Rot_R2,Steer_SW,Vx,VxTarget,Vxz_Fwd,Xo,Xpreview,X_Design,X_L1,X_L2,X_R1,X_R2,X_Target,Yaw,Yaw_L1,Yaw_L2,Yaw_R1,Yaw_R2,Yo,Ypreview,Y_Design,Y_L1,Y_L2,Y_R1,Y_R2,Y_Target,Zcg_SM,Zo,Z_L1,Z_L2,Z_R1,Z_R2
26.525, 0.4875961096782, 0, 6, 0.9999926968103, -5.047064105856, -5.047834899168, -4.029998014123, -3.79875059631, -6.081045570819, -7.155940267757, 393.4420201729, 394.1636112217, 393.1716975033, 394.0071850912, 24.50537601836, 99.95108694501, 100, 99.95370664817, 721.7538840998, 734.1395133083, 723.1652902242, 722.3333936399, 720.8029540939, 721.2263343394, 719.6906959627, 723.1652902159, -48.90050990432, -47.32264000198, -49.00865600908, -47.72735327948, -48.50736840039, -264.0289167317, -278.1805160837, -262.6930546473, -263.5281070958, -261.7724762972, -264.4996763525, -262.7463778313, -262.6930546386, 39.86462010687, 39.47079949883, 39.72934726675, 39.75264679051, 39.87191512056, 39.89186666748
26.55, 0.4986511148321, 0, 6, 0.9932435901729, -5.069238427172, -5.070002208269, -4.052824371448, -3.832121072983, -6.102489457213, -7.196830266468, 393.8106658734, 394.5332444529, 393.544202384, 394.3802504088, 24.9254490557, 99.94917619237, 100, 99.95162078458, 722.2113424319, 734.6637073501, 723.6361093535, 722.7885141601, 721.2498002365, 721.6861419282, 720.1422301613, 723.6361093442, -48.62997848033, -47.02545272005, -48.73638121207, -47.4320060358, -48.23498667616, -264.5511986865, -278.6440517476, -263.1877758384, -264.0475535537, -262.2991863132, -265.0243097293, -263.2782786446, -263.1877758287, 39.85856478433, 39.46489341202, 39.72305035479, 39.74602184606, 39.86643066684, 39.88617438458
26.575, 0.5091124659438, 0, 6, 0.9867194543361, -5.089029914562, -5.089786651992, -4.073625995145, -3.862971223187, -6.121498404659, -7.23502473518, 394.1792588263, 394.9028593509, 393.9167345176, 394.7533645069, 25.33268658109, 99.94731198457, 100, 99.94959602968, 722.6711902727, 735.1913873742, 724.1095106733, 723.2459531187, 721.6988283218, 722.1483828133, 720.5960637978, 724.1095106632, -48.35379308081, -46.72334343413, -48.45849436258, -47.13160745826, -47.9569660073, -265.0713635828, -279.1039308934, -263.6797669563, -264.5648461787, -262.8239333113, -265.5468783196, -263.8083055711, -263.6797669459, 39.85261489449, 39.45908688718, 39.71687806468, 39.73953816713, 39.86100401367, 39.8805653593
26.6, 0.5189183113873, 0, 6, 0.9806714393616, -5.10650148317, -5.10725155106, -4.092986434973, -3.891411019497, -6.137781281172, -7.27080843018, 394.5477997116, 395.2724571755, 394.2892930895, 395.1265267939, 25.72681891641, 99.9455212736, 100, 99.94767533133, 723.13346252, 735.7225343855, 724.5854888217, 723.7057458807, 722.1500818008, 722.6130905425, 721.0522392905, 724.5854888108, -48.07210317797, -46.41636992243, -48.17511866951, -46.82617801334, -47.67343129524, -265.5893588207, -279.5601157839, -264.1690418291, -265.0799357084, -263.3466660068, -266.0673302372, -264.3364035437, -264.169041818, 39.84676406428, 39.45336849362, 39.71080146875, 39.73319308262, 39.85560629683, 39.87503523765
26.625, 0.5280500846571, 0, 6, 0.9756588784662, -5.121713155586, -5.122457797805, -4.111236503847, -3.917474570514, -6.150944542769, -7.30402043464, 394.9162898269, 395.6420400622, 394.6618764931, 395.4997358936, 26.10807287923, 99.94382504238, 100, 99.9458920094, 723.5981868681, 736.2570865497, 725.0640168749, 724.1679229486, 722.6036039477, 723.0802914463, 721.5107965789, 725.0640168632, -47.78521246582, -46.1047905484, -47.88652423308, -46.51573240945, -47.38466525001, -266.1051345091, -280.012607198, -264.6555933246, -265.5927782137, -263.8673341732, -266.5856167966, -264.8625162391, -264.6555933128, 39.84099956121, 39.44771421027, 39.70477879104, 39.72698384656, 39.85019405736, 39.86957871191
26.65, 0.5361903495253, 0, 6, 0.9725229585499, -5.134715058023, -5.135456808853, -4.128348855529, -3.941003886787, -6.161139770585, -7.33420674281, 395.2847310983, 396.0116175633, 395.0344824223, 395.8729893952, 26.47747484924, 99.94222389775, 100, 99.94425546325, 724.0653835602, 736.7949452026, 725.5450668972, 724.6325100569, 723.0594363484, 723.5500063411, 721.9717721363, 725.5450668847, -47.49355321751, -45.78869201277, -47.59317444774, -46.19977143439, -47.09104641037, -266.6186438424, -280.4614406823, -265.1394130755, -266.1033346506, -264.3858893037, -267.1016922188, -265.3865871443, -265.1394130629, 39.83530244195, 39.44208810191, 39.69876773812, 39.72090584319, 39.84472215325, 39.86418954174
26.675, 0.5432446817472, 0, 6, 0.972166355477, -5.145603762756, -5.146346549936, -4.144751458284, -3.962155737122, -6.167659438942, -7.36046454046, 395.6531258749, 396.3811977421, 395.4071074841, 396.2462853628, 26.83625641601, 99.94077921964, 100, 99.94283536873, 724.53506731, 737.3360072951, 726.0286111574, 725.0995287102, 723.5176146867, 724.0222515432, 722.4351963184, 726.028611144, -47.19755919145, -45.4687854616, -47.29519290707, -45.87960758376, -46.79306195853, -267.1298440115, -280.9066585617, -265.6204927471, -266.6115700922, -264.9022867507, -267.6155130801, -265.9085638107, -265.6204927338, 39.82964782248, 39.43644707832, 39.69272695615, 39.71494136441, 39.83914817387, 39.85884988448
26.7, 0.5495618583147, 0, 6, 0.9752104930059, -5.154425336928, -5.155174072075, -4.159723119566, -3.981408152352, -6.170667913916, -7.382283469626, 396.0214763813, 396.7507851629, 395.7797499315, 396.6196225444, 27.18535663135, 99.93950867438, 100, 99.94164930816, 725.0072512207, 737.8801931291, 726.5146238359, 725.5689971858, 723.9781673715, 724.4970422338, 722.901093107, 726.5146238216, -46.8975578671, -45.14530469269, -46.99269240858, -45.55549576328, -46.49110714048, -267.6386959532, -281.3482844804, -266.0988257051, -267.1174509924, -265.4164864751, -268.1270394116, -266.4284000544, -266.098825691, 39.82400261629, 39.43074550776, 39.68661820363, 39.70905502326, 39.83343194804, 39.85352222169
26.725, 0.55539374504, 0, 6, 0.9818797507056, -5.161055125073, -5.161815118949, -4.172904027155, -3.999129721557, -6.170197521044, -7.399616606124, 396.389783816, 397.1203835105, 396.1524092502, 396.9930006786, 27.52514078846, 99.93841893347, 100, 99.94069938651, 725.4819499435, 738.4274665269, 727.0030927706, 726.0409321006, 724.4411159737, 724.9743941579, 723.3694820001, 727.0030927554, -46.59369538689, -44.81846742794, -46.68568939372, -45.22758137322, -46.18541464692, -268.1451622659, -281.7863030509, -266.5744199389, -267.6209429211, -265.9284521401, -268.6362330151, -266.9460563054, -266.5744199242, 39.8183254517, 39.42493740626, 39.68040604858, 39.70320226081, 39.82753291468, 39.84815608601
26.75, 0.5618338835399, 0, 6, 0.9920858860005, -5.165151517147, -5.165928013793, -4.182973224527, -4.015245119232, -6.165750648272, -7.412668588869, 396.7580489722, 397.4899951458, 396.5250856509, 397.3664201461, 27.85551059515, 99.93747427704, 100, 99.93993497934, 725.9591802672, 738.9778255765, 727.4939584993, 726.5153498585, 724.9064777989, 725.4543246551, 723.8403803999, 727.4939584823, -46.28597416774, -44.48845692771, -46.37417975846, -44.89628052451, -45.87607018781, -268.6492055688, -282.2206664013, -267.0472391392, -268.1220095165, -266.4381493156, -269.1430554873, -267.4614971995, -267.0472391229, 39.81256971512, 39.41897774665, 39.67406508831, 39.69733807844, 39.82141649626, 39.84269725627
26.775, 0.5699375119946, 0, 6, 1.005271919344, -5.165991353918, -5.166788761934, -4.187469725964, -4.029006945486, -6.157379370173, -7.421600515562, 397.1262722039, 397.8596203713, 396.8977811505, 397.7398824015, 28.17537285859, 99.93658380545, 100, 99.93922025857, 726.4389687161, 739.5313403768, 727.9871780257, 726.9922742087, 725.374266843, 725.9368642986, 724.3138068604, 727.9871780067, -45.97411041322, -44.1553203869, -46.05798348321, -44.56180600689, -45.56276478005, -269.1507820605, -282.6512554638, -267.5172290125, -268.6206039058, -266.945541869, -269.6474604522, -267.9746904153, -267.5172289945, 39.80669241622, 39.41283438104, 39.66762603503, 39.69142232989, 39.81509693323, 39.83709182768
26.8, 0.5796086716897, 0, 6, 1.019934155651, -5.162510675816, -5.163330961452, -4.18435342168, -4.039214845169, -6.146124122987, -7.426477636678, 397.4944520029, 398.2292570459, 397.2705007306, 398.1133910673, 28.48193934008, 99.93565342688, 100, 99.93841519635, 726.9213603294, 740.0881992955, 728.4827529911, 727.4717397334, 725.8444942846, 726.4220622188, 724.7897840055, 728.4827529927, -45.65736252609, -43.81830186373, -45.73656651906, -44.22412558179, -45.24471857183, -269.6498370855, -283.0778306744, -267.9843721355, -269.1166616677, -267.4505894158, -270.149389813, -268.4856062269, -267.984372137, 39.80066729127, 39.4065108261, 39.66116957885, 39.68541901157, 39.80864049281, 39.83128750627
26.825, 0.5909028984771, 0, 6, 1.033616142124, -5.153727238802, -5.154568241547, -4.172528505629, -4.045202326693, -6.132624578946, -7.428093668712, 397.8625848129, 398.5989016407, 397.6432516058, 398.4869514951, 28.77088430158, 99.93459909172, 100, 99.93740216252, 727.4064150899, 740.6486739737, 728.9806901721, 727.9537876464, 726.3171712981, 726.9099777507, 725.2683394735, 728.9806901738, -45.33466495591, -43.47641573075, -45.4091559863, -43.88242064792, -44.92096191203, -270.1463082186, -283.5000600359, -268.4486553213, -269.6101055777, -267.9532471272, -270.6487779994, -268.994214168, -268.4486553229, 39.7944891018, 39.40005092627, 39.65478222469, 39.67929423569, 39.8021276586, 39.82523899052
26.85, 0.6047022301483, 0, 6, 1.043484310992, -5.138949123175, -5.139803792238, -4.151748257956, -4.046941864015, -6.116954857081, -7.429270473198, 398.23066633, 398.9685475395, 398.016040259, 398.8605686031, 29.03777068555, 99.9333506235, 100, 99.93607560767, 727.8941990525, 741.2130250314, 729.4809984424, 728.4384626944, 726.7923190393, 727.4006712117, 725.7495104865, 729.4809984443, -45.00500678817, -43.12896414646, -45.07529131848, -43.53618892631, -44.59049293737, -270.6401278433, -283.9176082168, -268.9100665818, -270.1008532783, -268.4534620548, -271.1455531857, -269.500473357, -268.9100665835, 39.78817351386, 39.39352721893, 39.64854260508, 39.67304443849, 39.79563897126, 39.81893464573
26.875, 0.6206822362802, 0, 6, 1.047381582697, -5.117653688729, -5.118511167465, -4.122189521678, -4.042513646149, -6.098778815569, -7.431006156637, 398.5986939121, 399.3381849023, 398.3888692396, 399.2342456935, 29.27998952468, 99.93187907201, 100, 99.93439516325, 728.3847748338, 741.7813745852, 729.9836833452, 728.9258125539, 727.2699825122, 727.8941960319, 726.2333499227, 729.9836833472, -44.66796034687, -42.77589960691, -44.73536199126, -43.18530303066, -44.25244512089, -271.131222103, -284.330265412, -269.3685901104, -270.588824429, -268.9511656799, -271.6396366711, -270.0043176912, -269.3685901122, 39.78176306801, 39.38702554937, 39.64252293191, 39.66672652782, 39.78924996183, 39.81242498766
26.9, 0.637563242834, 0, 6, 1.04441147227, -5.089627007841, -5.090474935522, -4.084303111082, -4.02960797084, -6.077675915293, -7.432020241708, 398.9666679349, 399.7078064979, 398.7617360672, 399.6079799345, 29.49718954473, 99.93019352272, 100, 99.93238044844, 728.8781955289, 742.3536796078, 730.4887478574, 729.4158862607, 727.7502273919, 728.3905962492, 726.7199215452, 730.4887478595, -44.32378974737, -42.41777881214, -44.39004008493, -42.83018137198, -43.90661348533, -271.6195118539, -284.7379824232, -269.8242071917, -271.0739432616, -269.4462750098, -272.1309444283, -270.5056558008, -269.8242071936, 39.77532860935, 39.38063479531, 39.6367909914, 39.6604332561, 39.78303070445, 39.80580677953
26.925, 0.6537714059398, 0, 6, 1.034721714139, -5.055220827545, -5.05604743683, -4.039543148227, -4.007161765457, -6.053896625247, -7.432037290825, 399.3345909423, 400.0774103559, 399.1346353152, 399.9817653761, 29.69050797718, 99.92832760237, 100, 99.9300910046, 729.3745032482, 742.9297913078, 730.9962782604, 729.9087307085, 728.2331274297, 728.8899078754, 727.2092908026, 730.9962782626, -43.97320538903, -42.05509551808, -44.04015900996, -42.47116073863, -43.55349257218, -272.1049167738, -285.1408191233, -270.2769997962, -271.5561382702, -269.9386999253, -272.6193910514, -271.0043822357, -270.2769997981, 39.76896098405, 39.37444309186, 39.63140449084, 39.65426088589, 39.77704769484, 39.79919346381
26.95, 0.6665999824802, 0, 6, 1.019160192679, -5.015542880408, -5.016338483413, -3.991483918882, -3.975835923204, -6.028130824813, -7.429188943962, 399.7024671707, 400.4470002935, 399.50755926, 400.3555948441, 29.86247377592, 99.92640589395, 100, 99.92771732483, 729.8737239939, 743.5094657456, 731.5062096768, 730.4043825634, 728.7187571692, 729.3921489116, 727.7015170665, 731.5062096792, -43.61731145767, -41.6883086133, -43.68660946349, -42.1084279102, -43.19439144817, -272.5873650286, -285.5389407126, -270.7269336671, -272.0353503303, -270.4283512713, -273.1049005343, -271.5003861003, -270.7269336692, 39.76275503793, 39.36852887913, 39.62636598529, 39.64829094498, 39.77132321563, 39.79269334157
26.975, 0.6767887456535, 0, 6, 0.9995299347614, -4.972579401493, -4.973338058913, -3.943017399632, -3.937973185428, -5.998675345591, -7.423207538041, 400.0703030726, 400.8165851903, 399.8804965575, 400.7294592577, 30.01752861842, 99.92454162054, 100, 99.92543892585, 730.3758550805, 744.0923324359, 732.0185138148, 730.9028599599, 729.2071856022, 729.8973077125, 728.1966451522, 732.0185138173, -43.25770927547, -41.31912275065, -43.33047606964, -41.74278943559, -42.83110234471, -273.0668051075, -285.9326582964, -271.1739960337, -272.5115454378, -270.915149811, -273.5874175133, -271.9935588954, -271.1739960358, 39.75678741847, 39.36293358702, 39.6216054988, 39.64258539208, 39.76581142249, 39.7864004938
27, 0.6850439828046, 0, 6, 0.9782912577178, -4.928441204564, -4.929161476723, -3.896037810475, -3.896486479847, -5.965890635157, -7.413487885354, 400.4381068891, 401.1861742989, 400.2534354223, 401.1033486758, 30.16079854738, 99.9227764379, 100, 99.92330386756, 730.8808773166, 744.6780017784, 732.533158915, 731.4041726695, 729.6984697679, 730.4053703553, 728.6947050977, 732.5331589177, -42.8960556559, -40.94904476379, -42.97292316925, -41.37578348859, -42.46557639323, -273.543196171, -286.3223215784, -271.6181711189, -272.9846997263, -271.3990256239, -274.0668911569, -272.4838026693, -271.6181711211, 39.75111020344, 39.35766081437, 39.61707899742, 39.63719795691, 39.76051755656, 39.78038637546
27.025, 0.6887335557483, 0, 6, 0.9576378841432, -4.885041565246, -4.885725635238, -3.853321124326, -3.85238420101, -5.932505724917, -7.397415851667, 400.8058860437, 401.555776633, 400.6263679545, 401.4772555281, 30.29647968195, 99.92121897961, 100, 99.92146602275, 731.3887691277, 745.2661677582, 733.0501150849, 731.9083243742, 730.1926484168, 730.9163231229, 729.1957122374, 733.0501150877, -42.53365410966, -40.57858566408, -42.61475187223, -41.00776361933, -42.09957814579, -274.016503406, -286.7082092714, -272.0594448331, -273.4547907093, -271.8799202605, -274.5432784408, -272.9710377808, -272.0594448354, 39.74575828673, 39.35270219311, 39.61274932693, 39.63215568332, 39.75544531338, 39.77468562477
27.05, 0.688130578856, 0, 6, 0.9391171839356, -4.844128781923, -4.844781108892, -3.816500119251, -3.808914560455, -5.898797086992, -7.373881292677, 401.1736462378, 401.9254061373, 400.9992888824, 401.8511765047, 30.42741741928, 99.91994224677, 100, 99.92003079888, 731.8995023595, 745.8566240569, 733.5693561999, 732.4153047816, 730.6897306963, 731.4301403873, 729.6996582077, 733.5693562028, -42.17133790277, -40.20835230973, -42.25602000889, -40.6387758888, -41.73472638273, -274.4867071354, -287.0905065121, -272.4978062819, -273.921805332, -272.3577981608, -275.016556876, -273.4552150397, -272.4978062844, 39.74073457536, 39.34803028892, 39.60854919335, 39.62741482997, 39.75053594601, 39.76926583443
27.075, 0.6860518137256, 0, 6, 0.9234760195812, -4.806842855863, -4.807468754075, -3.786451179907, -3.770630681774, -5.864500011784, -7.347749151571, 401.5413909887, 402.2950727668, 401.3721960594, 402.2251116593, 30.55503676376, 99.91896571284, 100, 99.91897951275, 732.4130452756, 746.4492661759, 734.0908602002, 732.9250915647, 731.1897019566, 731.9467918845, 730.2065216281, 734.0908602032, -41.80946101925, -39.8384561809, -41.89665073836, -40.26923812587, -41.37173629548, -274.9538003245, -287.4692952753, -272.9332478391, -274.3857379435, -272.8326438111, -275.4867177994, -273.9363124589, -272.9332478416, 39.73600105957, 39.34359256316, 39.6044049405, 39.62290816012, 39.74571386536, 39.76408167586
27.1, 0.6827951441544, 0, 6, 0.9114798672766, -4.773569684108, -4.774175184801, -3.762872432927, -3.737626916876, -5.829311538962, -7.319178150751, 401.9091234354, 402.6647800281, 401.7450881855, 402.5990611083, 30.68086129489, 99.91832551401, 100, 99.9183494792, 732.929361625, 747.0439856736, 734.6145166737, 733.437657085, 731.6925437769, 732.4662433044, 730.716280194, 734.6145166771, -41.44837735498, -39.46956013882, -41.53700060796, -39.89946590558, -41.01050074816, -275.4177812367, -287.8446670251, -273.365674265, -274.8465905463, -273.3044477903, -275.9537585341, -274.4143147013, -273.3656742678, 39.73149745805, 39.33931339957, 39.60024787539, 39.61859034953, 39.74090108738, 39.75910894183
27.125, 0.6793594690725, 0, 6, 0.903899181689, -4.743961966925, -4.744553726333, -3.743862018103, -3.709410981202, -5.792930092333, -7.287955161137, 402.2768464321, 403.0345314216, 402.1179647536, 402.9730258233, 30.80595678206, 99.91799463013, 100, 99.91810162722, 733.4484161398, 747.6407073994, 735.1403963769, 733.9529721966, 732.1982302726, 732.9884640202, 731.2289044854, 735.1403963804, -41.08827967571, -39.10191800626, -41.1772514204, -39.53009870636, -40.65130117, -275.8786477504, -288.2166801352, -273.7951177295, -275.3043650414, -273.7732060899, -276.4176767121, -274.8892161101, -273.7951177323, 39.72715160004, 39.33510479393, 39.59602873747, 39.61440872428, 39.7360362979, 39.75428873086
27.15, 0.6765959450252, 0, 6, 0.9008664527138, -4.716872992924, -4.717457415999, -3.726785975645, -3.685154780141, -5.755678671457, -7.254322247003, 402.6445611248, 403.4043288132, 402.4908286894, 403.3470091777, 30.92975048727, 99.91790248807, 100, 99.91812838571, 733.9701855789, 748.2394663428, 735.6685227512, 734.4710119008, 732.706725156, 733.5134377976, 731.7443622705, 735.6685227548, -40.72887469012, -38.73527272716, -40.81699979287, -39.16114825821, -40.29361609842, -276.3363906552, -288.585267792, -274.2216162842, -275.7590520559, -274.2389188735, -276.8784639011, -275.3610233983, -274.2216162872, 39.72288669431, 39.33088660854, 39.59174137917, 39.61030164076, 39.73109570206, 39.74953748749
27.175, 0.6749188419274, 0, 6, 0.9015700311186, -4.690676149225, -4.691258220132, -3.709256066391, -3.663577569182, -5.717971557079, -7.218816141349, 403.0122659901, 403.7741711838, 402.8636862797, 403.7210169014, 31.04964621976, 99.91797044666, 100, 99.9183175888, 734.4946622484, 748.8404106562, 736.1988774928, 734.9917564733, 733.2179855107, 734.0411619164, 732.2626241384, 736.1988774966, -40.36937394016, -38.36865346194, -40.45568870915, -38.79220248897, -39.93667234672, -276.7909919519, -288.9502262776, -274.645175842, -276.2106281628, -274.7015873838, -277.3361044871, -275.8297511487, -274.645175845, 39.71863112287, 39.32660274361, 39.58740174542, 39.6062045466, 39.72607985618, 39.74476872886
27.2, 0.6750682866469, 0, 6, 0.9044933395411, -4.663795326877, -4.664377806726, -3.689484593044, -3.64404467565, -5.679862536568, -7.182810332722, 403.3799574697, 404.1440546295, 403.2365454122, 404.0950556989, 31.16200452333, 99.91812440687, 100, 99.9185709952, 735.0218490263, 749.4437433137, 736.7314463611, 735.5151905281, 733.7319690265, 734.5716406614, 732.7836666943, 736.731446365, -40.00874710167, -38.00118578532, -40.09252782439, -38.42255860497, -39.57926666361, -277.2424274984, -289.3112759636, -275.0658049587, -276.6590606059, -275.1612102782, -277.7905773401, -276.2954135246, -275.0658049618, 39.71432438416, 39.322222527, 39.58302533892, 39.60205929694, 39.72099675882, 39.73990969273
27.225, 0.6777292534472, 0, 6, 0.9080346526231, -4.634954907479, -4.635538311643, -3.666320443735, -3.625241371714, -5.641139144863, -7.148625999062, 403.7476316429, 404.5139708871, 403.6094128048, 404.4691302761, 31.26381697266, 99.91831795538, 100, 99.9188288444, 735.5517523917, 750.0496321358, 737.2662158319, 736.0413031411, 734.2486456766, 735.1048786634, 733.3074770568, 737.266215836, -39.64613068284, -37.63215581374, -39.72716455128, -38.05182867754, -39.22000239698, -277.6906682886, -289.6681655035, -275.4835120757, -277.1043129288, -275.6177765455, -278.2418554767, -276.7580113187, -275.4835120789, 39.70992280963, 39.31773402104, 39.57862309372, 39.59783953148, 39.71585596024, 39.73492446607
27.25, 0.6825126588228, 0, 6, 0.911173005388, -4.60326485701, -4.603848267433, -3.639104845936, -3.604520018316, -5.601511263583, -7.116917554136, 404.1152863403, 404.8839093888, 403.9822917933, 404.8432407307, 31.35365050344, 99.91853311415, 100, 99.91907951326, 736.0843765463, 750.6581375908, 737.803169628, 736.5700887092, 734.7680052547, 735.6408764216, 733.8340539712, 737.8031696322, -39.281164481, -37.2615374106, -39.35976648613, -37.67998477031, -38.85798844966, -278.1356805183, -290.0207625289, -275.8983028449, -277.5463493015, -276.0712599881, -278.6899056329, -277.2175220509, -275.8983028481, 39.70540560065, 39.31313662965, 39.57420248901, 39.59355392122, 39.71066624426, 39.72981938305
27.275, 0.6885696853147, 0, 6, 0.913649179311, -4.568435227253, -4.569017356015, -3.60777849159, -3.580058525514, -5.56098438461, -7.087071726612, 404.4829217111, 405.2538623252, 404.3551823098, 405.217383421, 31.43163145924, 99.91876351775, 100, 99.91932983617, 736.6197206891, 751.2692178019, 738.3423086195, 737.1015455434, 735.2900533356, 736.1796301658, 734.3634032645, 738.3423086237, -38.91397535384, -36.88944286971, -38.99076101625, -37.30715865707, -38.49304929594, -278.5774272507, -290.3690556105, -276.3101968671, -277.9851350992, -276.5216213017, -279.1346893594, -277.6739025983, -276.3101968703, 39.70077437508, 39.30843709279, 39.56976721597, 39.58922605181, 39.70543777615, 39.72462689387
27.3, 0.6948328344589, 0, 6, 0.9157205635748, -4.530902676143, -4.531482623293, -3.573028580155, -3.551346530691, -5.520102737091, -7.057986531299, 404.8505396714, 405.6238269011, 404.7280821357, 405.5915532382, 31.4987909259, 99.91901716098, 100, 99.9195987995, 737.157779356, 751.882774021, 738.8835517528, 737.63567402, 735.8148029636, 736.7211333707, 734.8955325629, 738.8835517574, -38.54497025172, -36.516322641, -38.62057986582, -36.93360530443, -38.12530679771, -279.0158709755, -290.7131054096, -276.719156246, -278.4206363627, -276.9688138817, -279.5761652181, -278.1270981278, -276.7191562494, 39.69604664865, 39.30364798294, 39.56531642756, 39.58487697755, 39.70018283595, 39.71938702109
27.325, 0.7004630513597, 0, 6, 0.917834347634, -4.491755429122, -4.49233300235, -3.536226145624, -3.519317472422, -5.479765441515, -7.028901641579, 405.2181428364, 405.9938041849, 405.1009884174, 405.9657455685, 31.55639153893, 99.9193168467, 100, 99.91991744253, 737.6985433195, 752.4986953368, 739.4268057498, 738.1724736278, 736.3422669108, 737.2653772679, 735.4304470553, 739.4268057548, -38.1746233548, -36.14241950322, -38.249602798, -36.55952381161, -37.75542788986, -279.4509764146, -291.0529927729, -277.1250935528, -278.85281988, -277.4127902286, -280.0142923534, -278.5770517599, -277.1250935565, 39.69124680991, 39.29878523625, 39.56084116623, 39.58051733795, 39.69490999139, 39.71413478091
27.35, 0.7049481931666, 0, 6, 0.9204279394375, -4.452402809305, -4.452978542236, -3.498955936052, -3.485716658936, -5.440781374574, -6.999039603079, 405.5857338529, 406.3637969114, 405.4738985402, 406.339957248, 31.60562429867, 99.91969110407, 100, 99.92031889126, 738.2420004153, 753.1168828285, 739.9720648984, 738.7119412026, 736.8724532383, 737.8123506445, 735.968147192, 739.9720649037, -37.80335339953, -35.76793221397, -37.87791805622, -36.18512997738, -37.38384501086, -279.8827119559, -291.3887889993, -277.5279787088, -279.2816541868, -277.8535062908, -280.4490332406, -279.0237110785, -277.5279787127, 39.68639767366, 39.29386355862, 39.55632664992, 39.57614830021, 39.6896194089, 39.70889393374
27.375, 0.708285708691, 0, 6, 0.9238397351297, -4.41414949771, -4.414724504133, -3.462607764994, -3.45226526932, -5.40369656336, -6.968808375059, 405.9533149821, 406.7338073728, 405.8468109705, 406.7141868996, 31.64736276085, 99.92016382072, 100, 99.92082937233, 738.7881369294, 753.7372664102, 740.5193239527, 739.2540702297, 737.4053626137, 738.3620410716, 736.508627855, 740.5193239584, -37.43143415484, -35.39314242362, -37.50575514266, -35.81031551338, -37.01125135862, -280.3110490119, -291.7205330519, -277.9277818299, -279.7071094849, -278.2909239649, -280.8803546794, -279.4670323328, -277.9277818341, 39.68151546462, 39.28889299124, 39.55175836237, 39.57176616317, 39.68430458024, 39.70367520689
27.4, 0.7105452041111, 0, 6, 0.9282665727659, -4.377841984528, -4.378417721638, -3.428118045856, -3.420025937818, -5.368652940996, -6.938540423348, 406.3208878106, 407.1038372315, 406.2197251016, 407.0884345181, 31.68170663403, 99.92074958312, 100, 99.92146590148, 739.3369389652, 754.3598037035, 741.0685783424, 739.7988508574, 737.9409887145, 738.9144350424, 737.0518788031, 741.0685783485, -37.05899540214, -35.01812993498, -37.13307988004, -35.4351836642, -36.63802457765, -280.7359607089, -292.0482306291, -278.3244733587, -280.1291575553, -278.7250111159, -281.3082272812, -279.9069806226, -278.3244733631, 39.67660795575, 39.28387773577, 39.54712425161, 39.56736327857, 39.67895400865, 39.69847384014
27.425, 0.7118280661562, 0, 6, 0.9337272191208, -4.343770230795, -4.344348211075, -3.395914717265, -3.38960691532, -5.33550973707, -6.908250856276, 406.6884533829, 407.4738879123, 406.5926412648, 407.4627009977, 31.70838699547, 99.92145408671, 100, 99.92223481724, 739.888392962, 754.9844736983, 741.6198243008, 740.3462702389, 738.4793193197, 739.4695181772, 737.597885709, 741.6198243074, -36.68604881007, -34.64293634485, -36.75980642815, -35.05970092118, -36.26435272087, -281.1574214868, -292.3718601883, -278.718024129, -280.5477720813, -279.1557410573, -281.7326251808, -280.3435287719, -278.7180241337, 39.67167394785, 39.27881633471, 39.54241420224, 39.5629269673, 39.67355279823, 39.69327123365
27.45, 0.7123988803616, 0, 6, 0.9400858665321, -4.311802339189, -4.312383891051, -3.36598707949, -3.361233333621, -5.303927355037, -6.878148555323, 407.056012382, 407.8439602941, 406.9655602649, 407.8369874527, 31.72701346323, 99.9222822724, 100, 99.92314007504, 740.4424845324, 755.6112626857, 742.1730586393, 740.8963124946, 739.0203381818, 740.0272741308, 738.1466313588, 742.1730586462, -36.3125547811, -34.26762418513, -36.38588346809, -34.68389887497, -35.8904333764, -281.5754082847, -292.6913900772, -279.1084051763, -280.9629300407, -279.5830917625, -282.1535260466, -280.7766551872, -279.1084051812, 39.66670431937, 39.27370232398, 39.53761840129, 39.55844175365, 39.66808528861, 39.68804229642
27.475, 0.7127870169992, 0, 6, 0.9471482795426, -4.281562225812, -4.28214839369, -3.337998179318, -3.334738438571, -5.273131046762, -6.848460034559, 407.4235655382, 408.2140559042, 407.3384826954, 408.2112944384, 31.73733590659, 99.92321728231, 100, 99.92416411633, 740.9991973421, 756.2401482717, 742.7283555664, 741.4489592569, 739.5640275581, 740.5876838368, 738.6980970795, 742.7283555736, -35.93850153397, -33.89220949956, -36.01123456502, -34.30786816536, -35.51623043911, -281.9899009062, -293.0067997511, -279.4956495352, -281.3746122506, -280.0070439633, -282.5709105391, -281.2063405874, -279.4956495401, 39.66168458206, 39.2685249384, 39.53272673934, 39.5538924954, 39.6625358759, 39.68276294474
